"Gene","Bead","Sup","Enrichment","P"
"Svs6",0,0,,"      NA"
"Svs5",0,0,,"      NA"
"Mir7678",0,0,,"      NA"
"Gm20458",0,0,,"      NA"
"Spint3",0,0,,"      NA"
"Wfdc6a",0,0,,"      NA"
"Wfdc8",0,0,,"      NA"
"Gm25512",0,0,,"      NA"
"Wfdc6b",0,0,,"      NA"
"Gm24473",0,0,,"      NA"
"Wfdc16",0,0,,"      NA"
"Gm11456",0,0,,"      NA"
"Wfdc10",0,0,,"      NA"
"Wfdc11",0,0,,"      NA"
"Wfdc13",0,0,,"      NA"
"Spint4",0,0,,"      NA"
"Spint5",0,0,,"      NA"
"Tnnc2",0,0,,"      NA"
"1700025C18Rik",0,0,,"      NA"
"Gm25569",0,0,,"      NA"
"Gm14437",0,0,,"      NA"
"Gm22692",0,0,,"      NA"
"Gm11461",0,0,,"      NA"
"Gm11462",0,0,,"      NA"
"Gm22687",0,0,,"      NA"
"Gm11466",0,0,,"      NA"
"Gm11467",0,0,,"      NA"
"Gm24477",0,0,,"      NA"
"Gm27494",0,0,,"      NA"
"Gm25878",0,0,,"      NA"
"Gm23201",0,0,,"      NA"
"Snord12",0,0,,"      NA"
"Gm11471",0,0,,"      NA"
"Gm11473",0,0,,"      NA"
"Gm11475",0,0,,"      NA"
"Gm20431",0,0,,"      NA"
"Gm22355",0,0,,"      NA"
"1200007C13Rik",0,0,,"      NA"
"Gm24327",0,0,,"      NA"
"Gm24561",0,0,,"      NA"
"Gm20716",0,0,,"      NA"
"Gm14237",0,0,,"      NA"
"Gm14262",0,0,,"      NA"
"Gm22704",0,0,,"      NA"
"Mir7004",0,0,,"      NA"
"Gm25214",0,0,,"      NA"
"Gm26469",0,0,,"      NA"
"9430093N23Rik",0,0,,"      NA"
"Gm14250",0,0,,"      NA"
"Gm11011",0,0,,"      NA"
"Gm26883",0,0,,"      NA"
"Gm14264",0,0,,"      NA"
"Gm14640",0,0,,"      NA"
"1700007M16Rik",0,0,,"      NA"
"Gm26489",0,0,,"      NA"
"1700028P15Rik",0,0,,"      NA"
"Gm14272",0,0,,"      NA"
"Gm44301",0,0,,"      NA"
"Gm22773",0,0,,"      NA"
"Gm20490",0,0,,"      NA"
"Gm14642",0,0,,"      NA"
"Mir6340",0,0,,"      NA"
"Gm14336",0,0,,"      NA"
"Atp5k-ps2",0,0,,"      NA"
"Gm27591",0,0,,"      NA"
"Mir298",0,0,,"      NA"
"Gm27869",0,0,,"      NA"
"Gm27849",0,0,,"      NA"
"Rpl30-ps5",0,0,,"      NA"
"Gm14385",0,0,,"      NA"
"Vmn1r-ps1",0,0,,"      NA"
"Gm14617",0,0,,"      NA"
"Gm14616",0,0,,"      NA"
"Gm16354",0,0,,"      NA"
"Gm14392",0,0,,"      NA"
"Gm14442",0,0,,"      NA"
"Gm14438",0,0,,"      NA"
"Gm14440",0,0,,"      NA"
"Gm14298",0,0,,"      NA"
"Gm4631",0,0,,"      NA"
"Zfp968",0,0,,"      NA"
"Gm14297",0,0,,"      NA"
"Zfp965",0,0,,"      NA"
"Gm11007",0,0,,"      NA"
"Gm16359",0,0,,"      NA"
"Zfp969",0,0,,"      NA"
"Gm2007",0,0,,"      NA"
"Gm16358",0,0,,"      NA"
"Rps8-ps2",0,0,,"      NA"
"Gm2020",0,0,,"      NA"
"Gm16356",0,0,,"      NA"
"Gm16357",0,0,,"      NA"
"Gm2004",0,0,,"      NA"
"Gm6182",0,0,,"      NA"
"2210418O10Rik",0,0,,"      NA"
"Gm17258",0,0,,"      NA"
"Gm1980",0,0,,"      NA"
"Gm11009",0,0,,"      NA"
"Gm14435",0,0,,"      NA"
"Gm16362",0,0,,"      NA"
"Gm14434",0,0,,"      NA"
"Zfp967",0,0,,"      NA"
"Gm14307",0,0,,"      NA"
"Gm14308",0,0,,"      NA"
"Gm14301",0,0,,"      NA"
"Gm14390",0,0,,"      NA"
"Gm14408",0,0,,"      NA"
"Gm14405",0,0,,"      NA"
"Gm14417",0,0,,"      NA"
"Gm14416",0,0,,"      NA"
"Gm14413",0,0,,"      NA"
"Gm14404",0,0,,"      NA"
"Gm16363",0,0,,"      NA"
"Gm14324",0,0,,"      NA"
"Gm14428",0,0,,"      NA"
"Gm14293",0,0,,"      NA"
"Gm14294",0,0,,"      NA"
"4930591A17Rik",0,0,,"      NA"
"Gm14299",0,0,,"      NA"
"Mir7005",0,0,,"      NA"
"Rbbp8nl",0,0,,"      NA"
"Gata5",0,0,,"      NA"
"Gata5os",0,0,,"      NA"
"Mir1a-1",0,0,,"      NA"
"Mir133a-2",0,0,,"      NA"
"Gm14343",0,0,,"      NA"
"Gm14340",0,0,,"      NA"
"Mir7006",0,0,,"      NA"
"Gm25879",0,0,,"      NA"
"Gm14496",0,0,,"      NA"
"Btbd35f23",0,0,,"      NA"
"Btbd35f24",0,0,,"      NA"
"Gm14331",0,0,,"      NA"
"Gm14333",0,0,,"      NA"
"Gm14332",0,0,,"      NA"
"Gm14334",0,0,,"      NA"
"Gm14352",0,0,,"      NA"
"Btbd35f11",0,0,,"      NA"
"Gm14353",0,0,,"      NA"
"Gm14360",0,0,,"      NA"
"Gm14361",0,0,,"      NA"
"Btbd35f18",0,0,,"      NA"
"Btbd35f10",0,0,,"      NA"
"Gm14357",0,0,,"      NA"
"Gm14359",0,0,,"      NA"
"Gm14355",0,0,,"      NA"
"Spin2-ps1",0,0,,"      NA"
"Btbd35f16",0,0,,"      NA"
"Gm15251",0,0,,"      NA"
"Gm15257",0,0,,"      NA"
"Btbd35f3",0,0,,"      NA"
"Gm15258",0,0,,"      NA"
"Gm14350",0,0,,"      NA"
"Gm14349",0,0,,"      NA"
"Gm14358",0,0,,"      NA"
"Gm14362",0,0,,"      NA"
"Gm14356",0,0,,"      NA"
"Btbd35f28",0,0,,"      NA"
"Btbd35f20",0,0,,"      NA"
"Gm14348",0,0,,"      NA"
"Gm14364",0,0,,"      NA"
"Gm14368",0,0,,"      NA"
"Gm15260",0,0,,"      NA"
"Btbd35f17",0,0,,"      NA"
"Gm6019",0,0,,"      NA"
"Gm9427",0,0,,"      NA"
"Gm15256",0,0,,"      NA"
"Gm5925",0,0,,"      NA"
"Gm4725",0,0,,"      NA"
"Gm9498",0,0,,"      NA"
"Gm15252",0,0,,"      NA"
"Btbd35f4",0,0,,"      NA"
"Gm4726",0,0,,"      NA"
"Gm3757",0,0,,"      NA"
"Gm15259",0,0,,"      NA"
"Gm15254",0,0,,"      NA"
"Btbd35f27",0,0,,"      NA"
"Gm14370",0,0,,"      NA"
"Gm14367",0,0,,"      NA"
"Gm14365",0,0,,"      NA"
"Gm9428",0,0,,"      NA"
"Gm5924",0,0,,"      NA"
"Gm14369",0,0,,"      NA"
"Gm14363",0,0,,"      NA"
"Gm14366",0,0,,"      NA"
"Gm14375",0,0,,"      NA"
"Btbd35f7",0,0,,"      NA"
"Gm14452",0,0,,"      NA"
"Gm14451",0,0,,"      NA"
"Gm27360",0,0,,"      NA"
"Akap4",0,0,,"      NA"
"Gm14380",0,0,,"      NA"
"Gm26401",0,0,,"      NA"
"Mir500",0,0,,"      NA"
"Mir362",0,0,,"      NA"
"Mir188",0,0,,"      NA"
"Mir532",0,0,,"      NA"
"Gm14381",0,0,,"      NA"
"Gm14395",0,0,,"      NA"
"Gm14394",0,0,,"      NA"
"Gm23082",0,0,,"      NA"
"Gm6079",0,0,,"      NA"
"Gm45208",0,0,,"      NA"
"Gm10491",0,0,,"      NA"
"Gata1",0,0,,"      NA"
"Gm22083",0,0,,"      NA"
"Ssxb10",0,0,,"      NA"
"Ssxb9",0,0,,"      NA"
"Ssxb1",0,0,,"      NA"
"Ssxb2",0,0,,"      NA"
"Gm14459",0,0,,"      NA"
"Ssxb6",0,0,,"      NA"
"Ssxb3",0,0,,"      NA"
"Gm14500",0,0,,"      NA"
"Gm6797",0,0,,"      NA"
"Gm6798",0,0,,"      NA"
"Gm9430",0,0,,"      NA"
"Ssxb8",0,0,,"      NA"
"Ssx9",0,0,,"      NA"
"Gm14502",0,0,,"      NA"
"Gm5752",0,0,,"      NA"
"Fthl17b",0,0,,"      NA"
"Gm14509",0,0,,"      NA"
"Fthl17c",0,0,,"      NA"
"Gm14457",0,0,,"      NA"
"Fthl17d",0,0,,"      NA"
"Gm14865",0,0,,"      NA"
"Fthl17",0,0,,"      NA"
"Gm14503",0,0,,"      NA"
"Fthl17-ps1",0,0,,"      NA"
"Gm14864",0,0,,"      NA"
"Gm5379",0,0,,"      NA"
"Fthl17f",0,0,,"      NA"
"Gm16480",0,0,,"      NA"
"Fthl17-ps2",0,0,,"      NA"
"4930402K13Rik",0,0,,"      NA"
"Fthl17-ps3",0,0,,"      NA"
"H2al1m",0,0,,"      NA"
"Gm14863",0,0,,"      NA"
"H2al1k",0,0,,"      NA"
"Gm25728",0,0,,"      NA"
"Gm14493",0,0,,"      NA"
"Gm14473",0,0,,"      NA"
"Gm14485",0,0,,"      NA"
"Gm14481",0,0,,"      NA"
"H2al1a",0,0,,"      NA"
"H2al1b",0,0,,"      NA"
"H2al1c",0,0,,"      NA"
"H2al1d",0,0,,"      NA"
"H2al1e",0,0,,"      NA"
"H2al1f",0,0,,"      NA"
"H2al1g",0,0,,"      NA"
"H2al1h",0,0,,"      NA"
"H2al1i",0,0,,"      NA"
"H2al1j",0,0,,"      NA"
"Gm14515",0,0,,"      NA"
"Gm26314",0,0,,"      NA"
"Rpl23a-ps13",0,0,,"      NA"
"Gm14512",0,0,,"      NA"
"Gm14521",0,0,,"      NA"
"Gm14635",0,0,,"      NA"
"Rpl30-ps11",0,0,,"      NA"
"Gm25063",0,0,,"      NA"
"Gm15027",0,0,,"      NA"
"Gm14536",0,0,,"      NA"
"n-R5s3",0,0,,"      NA"
"Gm5381",0,0,,"      NA"
"Gm25552",0,0,,"      NA"
"H2al1n",0,0,,"      NA"
"Gm14867",0,0,,"      NA"
"Gm25202",0,0,,"      NA"
"Ppp1r2-ps9",0,0,,"      NA"
"Gm14518",0,0,,"      NA"
"Gm14517",0,0,,"      NA"
"Gm25207",0,0,,"      NA"
"Gm22464",0,0,,"      NA"
"Gm23516",0,0,,"      NA"
"Drr1",0,0,,"      NA"
"Gm14520",0,0,,"      NA"
"Cypt1",0,0,,"      NA"
"Gm14514",0,0,,"      NA"
"Gm22294",0,0,,"      NA"
"Gm5073",0,0,,"      NA"
"Gm5755",0,0,,"      NA"
"Gm5123",0,0,,"      NA"
"Dusp21",0,0,,"      NA"
"n-R5s5",0,0,,"      NA"
"Gm14883",0,0,,"      NA"
"Gm6923",0,0,,"      NA"
"Gm5383",0,0,,"      NA"
"Mir222",0,0,,"      NA"
"Gm22783",0,0,,"      NA"
"Gm14885",0,0,,"      NA"
"Tex13c3",0,0,,"      NA"
"Gm14531",0,0,,"      NA"
"Gm23678",0,0,,"      NA"
"Gm14530",0,0,,"      NA"
"Rpl36-ps10",0,0,,"      NA"
"Gm5384",0,0,,"      NA"
"Gm24824",0,0,,"      NA"
"Mir5617",0,0,,"      NA"
"Ssxa1",0,0,,"      NA"
"Gm21876",0,0,,"      NA"
"4930453H23Rik",0,0,,"      NA"
"Gm26593",0,0,,"      NA"
"Gm22592",0,0,,"      NA"
"Gm14558",0,0,,"      NA"
"Gm25553",0,0,,"      NA"
"Gm28269",0,0,,"      NA"
"Gm24535",0,0,,"      NA"
"Gm14563",0,0,,"      NA"
"Gm14561",0,0,,"      NA"
"Gm25812",0,0,,"      NA"
"Gm14562",0,0,,"      NA"
"Gm15030",0,0,,"      NA"
"Ppp1r2-ps7",0,0,,"      NA"
"Gm26131",0,0,,"      NA"
"Gm7164",0,0,,"      NA"
"Gm4789",0,0,,"      NA"
"Gm4985",0,0,,"      NA"
"Gm25299",0,0,,"      NA"
"Gm4732",0,0,,"      NA"
"Gm9440",0,0,,"      NA"
"Gm6956",0,0,,"      NA"
"Gm27192",0,0,,"      NA"
"Gm5934",0,0,,"      NA"
"Gm4297",0,0,,"      NA"
"Gm27910",0,0,,"      NA"
"Gm27839",0,0,,"      NA"
"Gm5935",0,0,,"      NA"
"Gm2759",0,0,,"      NA"
"Gm44480",0,0,,"      NA"
"Gm2768",0,0,,"      NA"
"Gm5169",0,0,,"      NA"
"Gm1989",0,0,,"      NA"
"Gm1993",0,0,,"      NA"
"Gm2003",0,0,,"      NA"
"Gm27892",0,0,,"      NA"
"Gm7350",0,0,,"      NA"
"E330010L02Rik",0,0,,"      NA"
"Gm14533",0,0,,"      NA"
"Gm5168",0,0,,"      NA"
"Gm2012",0,0,,"      NA"
"Gm26302",0,0,,"      NA"
"Gm2030",0,0,,"      NA"
"Gm2005",0,0,,"      NA"
"Slx",0,0,,"      NA"
"Gm27341",0,0,,"      NA"
"Gm14525",0,0,,"      NA"
"Gm6113",0,0,,"      NA"
"Gm6121",0,0,,"      NA"
"Gm7365",0,0,,"      NA"
"Gm7375",0,0,,"      NA"
"Gm10230",0,0,,"      NA"
"Gm44452",0,0,,"      NA"
"Gm2092",0,0,,"      NA"
"Gm44407",0,0,,"      NA"
"Gm2101",0,0,,"      NA"
"Gm7386",0,0,,"      NA"
"Gm10058",0,0,,"      NA"
"Gm2117",0,0,,"      NA"
"Gm7391",0,0,,"      NA"
"Gm4836",0,0,,"      NA"
"Gm7398",0,0,,"      NA"
"Gm10147",0,0,,"      NA"
"Gm44499",0,0,,"      NA"
"Gm2165",0,0,,"      NA"
"Gm7408",0,0,,"      NA"
"Gm10096",0,0,,"      NA"
"Gm2200",0,0,,"      NA"
"Gm7415",0,0,,"      NA"
"Gm26818",0,0,,"      NA"
"Gm2066",0,0,,"      NA"
"Gm7421",0,0,,"      NA"
"Gm15432",0,0,,"      NA"
"Gm14527",0,0,,"      NA"
"Gm44496",0,0,,"      NA"
"Gm3657",0,0,,"      NA"
"Gm3669",0,0,,"      NA"
"Gm10488",0,0,,"      NA"
"Gm44298",0,0,,"      NA"
"E330016L19Rik",0,0,,"      NA"
"Gm3681",0,0,,"      NA"
"Gm14632",0,0,,"      NA"
"Gm7437",0,0,,"      NA"
"Gm14974",0,0,,"      NA"
"Gm7438",0,0,,"      NA"
"Gm10487",0,0,,"      NA"
"Btbd35f29",0,0,,"      NA"
"Spin2f",0,0,,"      NA"
"Btbd35f26",0,0,,"      NA"
"Gm15280",0,0,,"      NA"
"Gm15276",0,0,,"      NA"
"Btbd35f19",0,0,,"      NA"
"Gm21883",0,0,,"      NA"
"Spin2e",0,0,,"      NA"
"Btbd35f25",0,0,,"      NA"
"Gm21637",0,0,,"      NA"
"Btbd35f22",0,0,,"      NA"
"Gm5923",0,0,,"      NA"
"Btbd35f2",0,0,,"      NA"
"Btbd35f1",0,0,,"      NA"
"Gm5926",0,0,,"      NA"
"Btbd35f21",0,0,,"      NA"
"Btbd35f30",0,0,,"      NA"
"Gm21789",0,0,,"      NA"
"Btbd35f5",0,0,,"      NA"
"Spin2-ps6",0,0,,"      NA"
"Gm15275",0,0,,"      NA"
"Gm15274",0,0,,"      NA"
"Btbd35f12",0,0,,"      NA"
"Gm2182",0,0,,"      NA"
"Gm2854",0,0,,"      NA"
"Gm21979",0,0,,"      NA"
"Gm21990",0,0,,"      NA"
"Gm2892",0,0,,"      NA"
"Gm2231",0,0,,"      NA"
"Btbd35f15",0,0,,"      NA"
"Gm15273",0,0,,"      NA"
"Gm15281",0,0,,"      NA"
"Gm15279",0,0,,"      NA"
"Gm7023",0,0,,"      NA"
"Btbd35f13",0,0,,"      NA"
"Btbd35f14",0,0,,"      NA"
"Btbd35f6",0,0,,"      NA"
"Gm21870",0,0,,"      NA"
"Btbd35f9",0,0,,"      NA"
"Spin2g",0,0,,"      NA"
"Btbd35f8",0,0,,"      NA"
"Gm2288",0,0,,"      NA"
"Gm14552",0,0,,"      NA"
"Gm10486",0,0,,"      NA"
"Gm2309",0,0,,"      NA"
"Gm2318",0,0,,"      NA"
"Gm14553",0,0,,"      NA"
"Gm14819",0,0,,"      NA"
"Gm4764",0,0,,"      NA"
"Gm14554",0,0,,"      NA"
"Gm25624",0,0,,"      NA"
"Gm14560",0,0,,"      NA"
"Gm14559",0,0,,"      NA"
"Gm14568",0,0,,"      NA"
"Gm44485",0,0,,"      NA"
"Gm6268",0,0,,"      NA"
"Gm22364",0,0,,"      NA"
"Gm23613",0,0,,"      NA"
"Mdrl",0,0,,"      NA"
"Gm14549",0,0,,"      NA"
"Gm14542",0,0,,"      NA"
"Gm26099",0,0,,"      NA"
"Gm24809",0,0,,"      NA"
"Gm9",0,0,,"      NA"
"Rhox1",0,0,,"      NA"
"Rhox2a",0,0,,"      NA"
"Rhox3a",0,0,,"      NA"
"Rhox4a",0,0,,"      NA"
"Rhox3a2",0,0,,"      NA"
"Rhox4a2",0,0,,"      NA"
"Rhox2b",0,0,,"      NA"
"Rhox3b-ps",0,0,,"      NA"
"Rhox4b",0,0,,"      NA"
"Rhox2c",0,0,,"      NA"
"Rhox3c",0,0,,"      NA"
"Rhox4c",0,0,,"      NA"
"Rhox2d",0,0,,"      NA"
"Gm26494",0,0,,"      NA"
"Rhox3d-ps",0,0,,"      NA"
"Rhox4d",0,0,,"      NA"
"Rhox2e",0,0,,"      NA"
"Rhox3e",0,0,,"      NA"
"Rhox4e",0,0,,"      NA"
"Rhox2f",0,0,,"      NA"
"Rhox3f",0,0,,"      NA"
"Rhox4f",0,0,,"      NA"
"Rhox3g",0,0,,"      NA"
"Dppa3-ps",0,0,,"      NA"
"Gm24493",0,0,,"      NA"
"Rhox2g",0,0,,"      NA"
"Rhox4g",0,0,,"      NA"
"Rhox3h",0,0,,"      NA"
"Gm24147",0,0,,"      NA"
"Rhox2h",0,0,,"      NA"
"Rhox7-ps2",0,0,,"      NA"
"Rhox2-ps",0,0,,"      NA"
"Rhox6",0,0,,"      NA"
"Rhox7a",0,0,,"      NA"
"Rhox7b",0,0,,"      NA"
"Rhox9",0,0,,"      NA"
"Rhox11-ps1",0,0,,"      NA"
"Rhox11-ps2",0,0,,"      NA"
"Btg1-ps1",0,0,,"      NA"
"Btg1-ps2",0,0,,"      NA"
"Rhox10",0,0,,"      NA"
"Rhox11",0,0,,"      NA"
"Rhox11-ps3",0,0,,"      NA"
"Rhox12",0,0,,"      NA"
"Rhox7-ps1",0,0,,"      NA"
"Atp1b4",0,0,,"      NA"
"Ap3s1-ps1",0,0,,"      NA"
"Gm25642",0,0,,"      NA"
"Gm14564",0,0,,"      NA"
"Gm6024",0,0,,"      NA"
"Gm16423",0,0,,"      NA"
"Gm14551",0,0,,"      NA"
"Gm14566",0,0,,"      NA"
"Gm26437",0,0,,"      NA"
"Cypt15",0,0,,"      NA"
"Gm14550",0,0,,"      NA"
"Gm14570",0,0,,"      NA"
"Gm14571",0,0,,"      NA"
"Cypt14",0,0,,"      NA"
"Gm14643",0,0,,"      NA"
"Gm26194",0,0,,"      NA"
"Gm14574",0,0,,"      NA"
"Gm5385",0,0,,"      NA"
"Gm14577",0,0,,"      NA"
"Gm22413",0,0,,"      NA"
"Gm14614",0,0,,"      NA"
"Gm7657",0,0,,"      NA"
"Gm5135",0,0,,"      NA"
"Gm44490",0,0,,"      NA"
"Gm14615",0,0,,"      NA"
"Gm14619",0,0,,"      NA"
"Tex13c2",0,0,,"      NA"
"Gm23705",0,0,,"      NA"
"Gm24763",0,0,,"      NA"
"Gm14588",0,0,,"      NA"
"Gm14579",0,0,,"      NA"
"Gm362",0,0,,"      NA"
"Gm14580",0,0,,"      NA"
"Gm14628",0,0,,"      NA"
"Gm14603",0,0,,"      NA"
"Itpa-ps3",0,0,,"      NA"
"Gm14602",0,0,,"      NA"
"Gm14606",0,0,,"      NA"
"Gm14605",0,0,,"      NA"
"Gm5386",0,0,,"      NA"
"Gm14652",0,0,,"      NA"
"Gm25078",0,0,,"      NA"
"Gm14653",0,0,,"      NA"
"4930515L19Rik",0,0,,"      NA"
"Actrt1",0,0,,"      NA"
"Gm14654",0,0,,"      NA"
"Gm29242",0,0,,"      NA"
"Gm14609",0,0,,"      NA"
"Gm14610",0,0,,"      NA"
"Gm14648",0,0,,"      NA"
"Gm24038",0,0,,"      NA"
"Gm22528",0,0,,"      NA"
"Gm7212",0,0,,"      NA"
"Gm22612",0,0,,"      NA"
"Gm27828",0,0,,"      NA"
"Gm7219",0,0,,"      NA"
"Gm15034",0,0,,"      NA"
"Gm15036",0,0,,"      NA"
"Gm15037",0,0,,"      NA"
"Olfr1320",0,0,,"      NA"
"Olfr1321",0,0,,"      NA"
"n-R5s6",0,0,,"      NA"
"Olfr1322",0,0,,"      NA"
"Gm15033",0,0,,"      NA"
"Olfr1323",0,0,,"      NA"
"Gm23385",0,0,,"      NA"
"Olfr1324",0,0,,"      NA"
"Gm7834",0,0,,"      NA"
"Gm23417",0,0,,"      NA"
"Gm14621",0,0,,"      NA"
"Gm14581",0,0,,"      NA"
"Gm7840",0,0,,"      NA"
"Gm22539",0,0,,"      NA"
"1700080O16Rik",0,0,,"      NA"
"Gm14582",0,0,,"      NA"
"Mir6384",0,0,,"      NA"
"Mir363",0,0,,"      NA"
"Mir92-2",0,0,,"      NA"
"Mir20b",0,0,,"      NA"
"Mir106a",0,0,,"      NA"
"Kis2",0,0,,"      NA"
"Gm14607",0,0,,"      NA"
"Gm6539",0,0,,"      NA"
"Mir450b",0,0,,"      NA"
"Mir450-1",0,0,,"      NA"
"Mir450-2",0,0,,"      NA"
"Mir542",0,0,,"      NA"
"Gm28730",0,0,,"      NA"
"Mir351",0,0,,"      NA"
"Mir503",0,0,,"      NA"
"Mir322",0,0,,"      NA"
"Plac1",0,0,,"      NA"
"Fam122c",0,0,,"      NA"
"Gm23718",0,0,,"      NA"
"Gm14600",0,0,,"      NA"
"Gm6025",0,0,,"      NA"
"Gm14593",0,0,,"      NA"
"Zfp36l3",0,0,,"      NA"
"Gm14599",0,0,,"      NA"
"Gm14589",0,0,,"      NA"
"Gm14591",0,0,,"      NA"
"Gm14601",0,0,,"      NA"
"Gm14644",0,0,,"      NA"
"Gm22550",0,0,,"      NA"
"Gm16428",0,0,,"      NA"
"Gm7916",0,0,,"      NA"
"Gm14598",0,0,,"      NA"
"Gm6591",0,0,,"      NA"
"Gm14596",0,0,,"      NA"
"Gm14594",0,0,,"      NA"
"Gm16405",0,0,,"      NA"
"Gm16430",0,0,,"      NA"
"Gm14595",0,0,,"      NA"
"Gm14590",0,0,,"      NA"
"Gm16431",0,0,,"      NA"
"Gm7950",0,0,,"      NA"
"Gm7958",0,0,,"      NA"
"Gm7974",0,0,,"      NA"
"Slxl1",0,0,,"      NA"
"Gm6660",0,0,,"      NA"
"Gm14625",0,0,,"      NA"
"Gm16404",0,0,,"      NA"
"Gm14622",0,0,,"      NA"
"Gm6664",0,0,,"      NA"
"Gm14626",0,0,,"      NA"
"Gm14623",0,0,,"      NA"
"Gm14624",0,0,,"      NA"
"Gm22103",0,0,,"      NA"
"Gm14638",0,0,,"      NA"
"Gm14639",0,0,,"      NA"
"Gm773",0,0,,"      NA"
"1600025M17Rik",0,0,,"      NA"
"Gm14633",0,0,,"      NA"
"Gm2174",0,0,,"      NA"
"Gm10477",0,0,,"      NA"
"Gm648",0,0,,"      NA"
"Mir5116",0,0,,"      NA"
"Vgll1",0,0,,"      NA"
"Gm14718",0,0,,"      NA"
"Cd40lg",0,0,,"      NA"
"Gm364",0,0,,"      NA"
"Gm14629",0,0,,"      NA"
"Gm8107",0,0,,"      NA"
"Gm8111",0,0,,"      NA"
"Gm14631",0,0,,"      NA"
"Gm25023",0,0,,"      NA"
"Gm14649",0,0,,"      NA"
"Gm14647",0,0,,"      NA"
"Gm25851",0,0,,"      NA"
"Gm14645",0,0,,"      NA"
"Gm16436",0,0,,"      NA"
"Gm7071",0,0,,"      NA"
"Gm44333",0,0,,"      NA"
"Gm26351",0,0,,"      NA"
"Gm26487",0,0,,"      NA"
"Gm44500",0,0,,"      NA"
"Gm44318",0,0,,"      NA"
"Gm14887",0,0,,"      NA"
"Gm5637",0,0,,"      NA"
"Gm14891",0,0,,"      NA"
"Gm22287",0,0,,"      NA"
"Mir505",0,0,,"      NA"
"Gm7073",0,0,,"      NA"
"Gm14651",0,0,,"      NA"
"Gm4909",0,0,,"      NA"
"Gm14660",0,0,,"      NA"
"Gm7076",0,0,,"      NA"
"Rpl7l1-ps1",0,0,,"      NA"
"Gm14664",0,0,,"      NA"
"Gm14663",0,0,,"      NA"
"Gm14665",0,0,,"      NA"
"Gm14666",0,0,,"      NA"
"Gm14821",0,0,,"      NA"
"Gm14655",0,0,,"      NA"
"Gm8215",0,0,,"      NA"
"Gm5390",0,0,,"      NA"
"Gm14656",0,0,,"      NA"
"Gm16411",0,0,,"      NA"
"4933402E13Rik",0,0,,"      NA"
"4931400O07Rik",0,0,,"      NA"
"Tslrn1",0,0,,"      NA"
"Gm14678",0,0,,"      NA"
"Gm14677",0,0,,"      NA"
"Gm8244",0,0,,"      NA"
"Gm6754",0,0,,"      NA"
"Gm14659",0,0,,"      NA"
"Gm14657",0,0,,"      NA"
"Gm8260",0,0,,"      NA"
"Gm6760",0,0,,"      NA"
"Gm24598",0,0,,"      NA"
"Gm14676",0,0,,"      NA"
"Gm26111",0,0,,"      NA"
"Gm14667",0,0,,"      NA"
"Gm14673",0,0,,"      NA"
"Ctag2",0,0,,"      NA"
"Gm14669",0,0,,"      NA"
"Gm14670",0,0,,"      NA"
"Gm14668",0,0,,"      NA"
"Gm14671",0,0,,"      NA"
"Gm14674",0,0,,"      NA"
"4930447F04Rik",0,0,,"      NA"
"Gm23000",0,0,,"      NA"
"Gm8310",0,0,,"      NA"
"Mir743",0,0,,"      NA"
"Mir743b",0,0,,"      NA"
"Mir742",0,0,,"      NA"
"Mir883a",0,0,,"      NA"
"Mir883b",0,0,,"      NA"
"Mir471",0,0,,"      NA"
"Mir741",0,0,,"      NA"
"Mir463",0,0,,"      NA"
"Mir880",0,0,,"      NA"
"Mir878",0,0,,"      NA"
"Mir881",0,0,,"      NA"
"Mir871",0,0,,"      NA"
"Mir470",0,0,,"      NA"
"Mir465d",0,0,,"      NA"
"Mir465c-1",0,0,,"      NA"
"Mir465b-1",0,0,,"      NA"
"Mir465c-2",0,0,,"      NA"
"Mir465b-2",0,0,,"      NA"
"Mir465",0,0,,"      NA"
"Gm14682",0,0,,"      NA"
"Gm8312",0,0,,"      NA"
"1700036O09Rik",0,0,,"      NA"
"Gm26276",0,0,,"      NA"
"Gm14687",0,0,,"      NA"
"Gm1140",0,0,,"      NA"
"Gm14692",0,0,,"      NA"
"Rpl7a-ps13",0,0,,"      NA"
"4933436I01Rik",0,0,,"      NA"
"Mir201",0,0,,"      NA"
"Mir547",0,0,,"      NA"
"Gm14688",0,0,,"      NA"
"Mir509",0,0,,"      NA"
"Gm4910",0,0,,"      NA"
"Gm6806",0,0,,"      NA"
"Gm22332",0,0,,"      NA"
"Gm14701",0,0,,"      NA"
"Gm27979",0,0,,"      NA"
"Gm27838",0,0,,"      NA"
"Gm22435",0,0,,"      NA"
"Gm14699",0,0,,"      NA"
"Gm6812",0,0,,"      NA"
"Gm8344",0,0,,"      NA"
"n-R5s7",0,0,,"      NA"
"1700111N16Rik",0,0,,"      NA"
"1700020N15Rik",0,0,,"      NA"
"4930567H17Rik",0,0,,"      NA"
"Gm16407",0,0,,"      NA"
"Gm14704",0,0,,"      NA"
"Gm6823",0,0,,"      NA"
"Gm16441",0,0,,"      NA"
"Gm14722",0,0,,"      NA"
"Gm14721",0,0,,"      NA"
"Gm14727",0,0,,"      NA"
"Gm14729",0,0,,"      NA"
"Gm6038",0,0,,"      NA"
"Gm8401",0,0,,"      NA"
"Gm14726",0,0,,"      NA"
"Gm14724",0,0,,"      NA"
"Gm14725",0,0,,"      NA"
"Gm14728",0,0,,"      NA"
